Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,566,Nigeria,5922,Export Value,2123,Goats,2018,2018,1000 US$,2,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2010,2010,Head,12582,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2011,2011,Head,13354,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2012,2012,Head,515,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2013,2013,Head,191,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2014,2014,Head,426,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2015,2015,Head,625,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2016,2016,Head,206,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2017,2017,Head,91,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2018,2018,Head,31,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5608,Import Quantity,2131,Horses,2019,2019,Head,88,T,Unofficial figure
TCL,Crops and livestock products,566,Nigeria,5622,Import Value,2131,Horses,2010,2010,1000 US$,3894,T,Unofficial figure
